0,1,2,3,4,5,6,7,target
-0.3261960037692997,0.34849024666633743,-0.17491646146226056,-0.20836543365404347,0.7682762831665122,0.05137609194217725,-1.3728111990668923,1.2725865624711816,1.03
-0.035843376698674385,1.6181181253037833,-0.4028354240097886,-0.1285301811316126,-0.09890134844728149,-0.11736221915569427,-0.8766960138235843,0.7091621244196555,3.821
0.14470144729640774,-1.952710283364033,0.08821601192682621,-0.2575377051098983,-0.4498180573863319,-0.032279686178969,-0.46014647149665977,-0.4476030935268487,1.726
-1.0178643798132867,0.5865454739108585,-0.6000153190656818,-0.14515633623453955,-0.007434336593493921,0.07750686671265276,-1.382171862939409,1.2326981066799239,0.934
-0.17148830990963937,1.142007670814741,0.34900730188990314,0.08662431665989065,-0.48587716782869045,-0.06883175925839599,0.5320838989899563,-0.10855121930114686,0.965
1.4399188815647928,-0.6830824047265873,0.3547569975255492,-0.20301334968605964,1.1156750301111862,0.02311055715148902,0.8316251429104439,-1.135678955926058,2.648
-0.7150133036121118,-0.0482684654078644,-0.45652955976427606,-0.050651912523724064,-0.06284223800492293,0.03414176986057433,-0.7503270515446306,0.8038972069238937,1.573
2.1575294167284924,0.6658972163256989,0.258669671168799,-0.32836525765121016,-0.3759408555044266,-0.060567793004697994,1.0609614077870644,-1.46974477317785,5.00001
-1.250241007555648,-1.8733585409491929,-0.7601282961637466,-0.1860741296874625,-0.5342491452513666,-0.040033246391660365,-0.7082040641183105,0.8387996057412416,1.398
1.3369379624681212,-1.8733585409491929,0.5424739495388314,-0.15252991884076597,7.036405066646743,0.02571248876799935,-0.759687715417144,0.8936462324542219,3.156
0.1764202005520885,1.8561733525483044,0.12878762859948995,0.12779744359011405,-0.680244568017989,0.06233613108846477,0.9720351009981709,-1.4298563173865921,2.319
-0.8667276714194976,-0.2863236926523855,-0.9188177102824041,-0.0585879903081292,0.2493768889959866,-0.010627394127332632,-0.783089375098434,0.6144270419154174,1.594
-0.5281667405596097,-1.2385446016304698,0.4419317135302008,0.27896426792728723,-0.5949339896543603,-0.057166502333929836,0.8503464706554739,-0.06866276350988906,0.96
-0.9366244604647143,0.5865454739108585,-1.0147757612359718,-0.014992737738244256,1.8773138018936866,0.21916101521849932,0.7895021554841237,-1.1456510698738707,1.875
-0.5609882981503387,1.3800628980592622,-0.2987476862966655,-0.1762361827776597,-0.6265956476037483,-0.05843834993537504,-0.6848024044370238,0.6194130988893202,2.299
-0.3749819669721592,0.5865454739108585,-0.15949394749970122,-0.22318658925769191,0.3918543497682326,0.04707580124748731,-0.8205320305884941,0.6742597256023005,1.177
-0.5190292189263508,1.8561733525483044,-0.033461173290368317,-0.11802053070332934,-0.22642747074342764,-0.037491473652737535,0.48060024769112286,-1.030971759474007,1.696
0.2759876776593238,-0.6830824047265873,0.19491672633137264,-0.10356387993706767,0.5668729589884608,-0.01696271338610906,1.117125391022158,-0.8764039932828788,1.308
0.18498006277175028,0.42784198908117776,-0.18467458711620544,-0.29695109066664027,0.45869562766138505,0.04877126867292495,-0.6192777573294169,0.5745385861241525,1.574
-1.2854782317850548,-0.603730662311747,-0.995882678563096,-0.21485303335419625,-0.12616555390369893,0.13255791980938963,-0.8018107028434641,0.6493294407327653,0.941
-0.886053004528919,0.1897867618366567,-0.26858981981895835,-0.09226269457083526,-0.33196633057472097,0.002969504265345223,-0.6941630683095404,1.1180187962800532,0.727
2.448092101767698,0.5071937314960181,0.8684145690058412,-0.1795404655866535,-0.08922695296274627,-0.02706314559304929,0.7473791680578069,-1.1955116396129482,5.00001
-0.6110871236568276,-0.5243789198969065,0.25412129405211936,0.2797598041806441,-0.3328458210733151,-0.014646841364352608,1.5430355972215992,-1.7788803055601068,0.958
-1.2108551384467734,1.142007670814741,-0.6065828308155635,-0.21576409734364613,-0.2871123151464213,0.03800322531087309,-0.7784090431621773,0.6493294407327653,0.975
-0.8520236136188509,-0.841785889556268,0.6750271059740657,0.9417977958309627,-1.0373177104471982,-0.06810530139996183,2.455700324791835,-1.3600515197518892,0.788
0.806804164262666,1.8561733525483044,0.5568924832391662,-0.04967977663948941,-0.6195597236149953,-0.06369485281861881,1.0516007439145512,-1.3450933488301666,2.92
-1.6046088005512311,-1.079841116800789,-0.16136832580817884,0.5847516555861996,-1.1270257413037976,0.0456055328299366,1.7957735217795099,-0.9910833036827423,0.425
-0.1979030994586581,1.3800628980592622,-0.7059159717754626,-0.24150718437886878,-0.4542155098793025,0.04440598050196667,-0.7316057237996005,0.659301554680578,1.875
-0.0008162104378483818,-0.5243789198969065,-0.30158756971761624,0.11329132384920694,-0.5421645597387136,-0.030332228949177614,-0.8626550180148143,0.7540366371848233,2.182
-0.7313453106692585,0.031083277006975964,0.2792590320139522,0.30612691054904295,-0.3583510455325443,0.012805035097611986,0.1950999995794087,-0.6021708597179771,0.875
-0.608723971510295,0.26913850425149705,-0.028752392337588067,-0.032906742315839406,-0.17805549332075152,-0.03816277106233317,-1.180917589680332,1.2526423345755562,1.463
0.0999065854965807,-2.1114137681937137,0.35444201147210186,0.31364945382795006,-0.051408861523199484,0.007292389405891936,-0.5116301227954932,0.7839529790282612,1.374
-0.5544239866321928,0.8246007011553796,-0.3788108603257977,-0.06756445541938233,-0.2756789386646979,0.0025429520674200984,-0.7737287112259174,0.5894967570458751,2.767
-0.7188468615387091,0.6658972163256989,-0.6308132467100446,-0.14157666553608697,-0.5069849397949492,0.10329309478412754,-0.7316057237996005,0.759022694158726,1.805
-0.2303570556043709,0.1897867618366567,-0.2971251496487758,-0.17696090745006643,0.40416721674855016,-0.06361077906346697,-1.3353685435768323,1.2825586764189942,1.553
-0.15305572316668578,0.5071937314960181,0.22271024575358758,0.048389291362103536,-0.4911541108202551,0.00813716305628722,-0.8252123625247508,0.7340924092891908,2.76
-0.9814193222645413,-0.9211376319711084,-0.019458609707643425,-0.035657402833577795,0.08930961825185832,-0.012216601725844756,2.348052690257908,-1.3849818046214244,0.758
